product_id,product_name,imgpaths,brands,prices,rev_score,category1,category2,category3,r1s,r2s,r3s,r1_info1,r1_sf,r1_info2,r1_nor,r1_info3,r1_usf,r2_info1,r2_sf,r2_info2,r2_nor,r2_info3,r2_usf,r3_info1,r3_sf,r3_info2,r3_nor,r3_info3,r3_usf
A000000169435,[천만병에디션]센텔리안24 엑스퍼트 마데카 멜라 캡처 앰플 프로 30ml 대용량,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016943501ko.jpg?l=ko,센텔리안24,"52,000",4.7,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,29%,복합성에 좋아요,67%,지성에 좋아요,4%,보습에 좋아요,18%,진정에 좋아요,13%,주름/미백에 좋아요,69%,자극없이 순해요,58%,보통이에요,40%,자극이 느껴져요,2%
A000000169103,라로슈포제 에빠끌라 듀오+ 에센스 40ml 기획(+클렌징폼 30ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016910302ko.jpg?l=ko,라로슈포제,"29,000",4.7,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,9%,복합성에 좋아요,63%,지성에 좋아요,29%,보습에 좋아요,22%,진정에 좋아요,72%,주름/미백에 좋아요,6%,자극없이 순해요,56%,보통이에요,30%,자극이 느껴져요,14%
A000000169070,에스트라 아토베리어365 하이드로 에센스 200ml 기획(수딩크림 30ml+테라폼 30g증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016907002ko.jpg?l=ko,에스트라,"32,000",4.8,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,38%,복합성에 좋아요,54%,지성에 좋아요,8%,보습에 좋아요,75%,진정에 좋아요,25%,주름/미백에 좋아요,0%,자극없이 순해요,84%,보통이에요,16%,자극이 느껴져요,0%
A000000169069,에스트라 아토베리어365 하이드로 수딩크림 60ml 기획(+45ml 추가증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016906901ko.jpg?l=ko,에스트라,"33,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,27%,복합성에 좋아요,55%,지성에 좋아요,18%,보습에 좋아요,61%,진정에 좋아요,39%,주름/미백에 좋아요,1%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,1%
A000000169026,눅스 에너지 부스터 100ml 기획(+플로럴 오일 10ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016902601ko.jpg?l=ko,눅스,"42,000",4.8,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,25%,복합성에 좋아요,69%,지성에 좋아요,6%,보습에 좋아요,50%,진정에 좋아요,38%,주름/미백에 좋아요,13%,자극없이 순해요,63%,보통이에요,38%,자극이 느껴져요,0%
A000000168794,눅스 베스트셀러 기프트세트(드라이오일 30ml + 레브드미엘 핸드 앤 네일크림 30ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016879405ko.jpg?l=ko,눅스,"32,000",4.8,더모 코스메틱,스킨케어,스킨케어 세트,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
A000000168790,눅스 베스트셀러 기프트세트(드라이오일 30ml + 레브드미엘 스틱레브르4g),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016879009ko.jpg?l=ko,눅스,"32,000",4.8,더모 코스메틱,스킨케어,스킨케어 세트,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
A000000168718,도미나스 멀티밤 1+1 기획팩,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016871801ko.jpg?l=ko,도미나스,"69,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,55%,복합성에 좋아요,40%,지성에 좋아요,5%,보습에 좋아요,39%,진정에 좋아요,5%,주름/미백에 좋아요,56%,자극없이 순해요,81%,보통이에요,19%,자극이 느껴져요,2%
A000000168717,도미나스 크림 플러스 20G +10G 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016871701ko.jpg?l=ko,도미나스,"28,000",4.6,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,40%,복합성에 좋아요,54%,지성에 좋아요,6%,보습에 좋아요,19%,진정에 좋아요,17%,주름/미백에 좋아요,64%,자극없이 순해요,54%,보통이에요,46%,자극이 느껴져요,1%
A000000168447,에스트라 테라크네365 클리어 토너 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016844701ko.jpg?l=ko,에스트라,"23,000",4.6,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,12%,복합성에 좋아요,72%,지성에 좋아요,16%,보습에 좋아요,16%,진정에 좋아요,84%,주름/미백에 좋아요,0%,자극없이 순해요,52%,보통이에요,48%,자극이 느껴져요,0%
A000000168339,유세린 하이알루론 아이크림X나이트크림 기획(아이크림 15ml+나이트크림 50ml+컨센트레이트 5ml+화장솜),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016833902ko.jpg?l=ko,유세린,"69,900",4.7,더모 코스메틱,스킨케어,스킨케어 세트,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
A000000168327,셀퓨전씨 포스트 알파 카밍 에멀전 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016832701ko.jpg?l=ko,셀퓨전씨,"38,000",4,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,50%,복합성에 좋아요,50%,지성에 좋아요,0%,보습에 좋아요,100%,진정에 좋아요,0%,주름/미백에 좋아요,0%,자극없이 순해요,50%,보통이에요,50%,자극이 느껴져요,0%
A000000167994,[메이크업아티스트Pick] 에스테덤 씨티 프로텍트 미스트 100ml (라운딩 미스트),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016799411ko.jpg?l=ko,에스테덤,"62,000",4.7,더모 코스메틱,스킨케어,미스트/오일,피부타입,피부고민,자극도,건성에 좋아요,63%,복합성에 좋아요,37%,지성에 좋아요,0%,보습에 좋아요,80%,진정에 좋아요,17%,주름/미백에 좋아요,3%,자극없이 순해요,74%,보통이에요,26%,자극이 느껴져요,0%
A000000167993,[눈가생기세럼] 에스테덤 히알루로닉 아이세럼 15ml (주름개선기능성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016799320ko.jpg?l=ko,에스테덤,"58,000",4.8,더모 코스메틱,스킨케어,아이크림,피부타입,피부고민,자극도,건성에 좋아요,50%,복합성에 좋아요,43%,지성에 좋아요,7%,보습에 좋아요,43%,진정에 좋아요,9%,주름/미백에 좋아요,48%,자극없이 순해요,86%,보통이에요,14%,자극이 느껴져요,0%
A000000167164,아벤느 트릭세라 로션 200ml 기획 (+젤 100ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016716401ko.jpg?l=ko,아벤느,"33,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,47%,복합성에 좋아요,48%,지성에 좋아요,5%,보습에 좋아요,79%,진정에 좋아요,21%,주름/미백에 좋아요,0%,자극없이 순해요,72%,보통이에요,26%,자극이 느껴져요,3%
A000000166869,유리아쥬 이제악 토너 250ml(듀얼패드화장솜30매증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016686901ko.jpg?l=ko,유리아쥬,"28,000",4.8,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,5%,복합성에 좋아요,53%,지성에 좋아요,42%,보습에 좋아요,9%,진정에 좋아요,86%,주름/미백에 좋아요,5%,자극없이 순해요,35%,보통이에요,42%,자극이 느껴져요,23%
A000000166868,유리아쥬 이제악 뉴스킨 세럼40ml(이제악클렌징젤50ml증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016686801ko.jpg?l=ko,유리아쥬,"26,000",4.3,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,8%,복합성에 좋아요,45%,지성에 좋아요,47%,보습에 좋아요,15%,진정에 좋아요,74%,주름/미백에 좋아요,11%,자극없이 순해요,47%,보통이에요,32%,자극이 느껴져요,21%
A000000166867,유리아쥬 배리어덤 시카 데일리 세럼 30ml (시카토너50ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016686705ko.jpg?l=ko,유리아쥬,"39,000",4.8,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,19%,복합성에 좋아요,64%,지성에 좋아요,18%,보습에 좋아요,24%,진정에 좋아요,76%,주름/미백에 좋아요,1%,자극없이 순해요,74%,보통이에요,26%,자극이 느껴져요,0%
A000000166467,셀퓨전씨 포스트 알파 카밍 토너 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016646701ko.jpg?l=ko,셀퓨전씨,"35,000",0,더모 코스메틱,스킨케어,스킨/토너,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
A000000166436,아벤느 오 떼르말 300ml*2 + 50ml 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016643601ko.jpg?l=ko,아벤느,"34,000",4.8,더모 코스메틱,스킨케어,미스트/오일,피부타입,피부고민,자극도,건성에 좋아요,31%,복합성에 좋아요,55%,지성에 좋아요,14%,보습에 좋아요,39%,진정에 좋아요,59%,주름/미백에 좋아요,2%,자극없이 순해요,78%,보통이에요,20%,자극이 느껴져요,2%
A000000166435,아벤느 젠틀 토닝 로션 200ml 듀오 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016643501ko.jpg?l=ko,아벤느,"40,500",4.7,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,23%,복합성에 좋아요,62%,지성에 좋아요,15%,보습에 좋아요,25%,진정에 좋아요,75%,주름/미백에 좋아요,0%,자극없이 순해요,79%,보통이에요,19%,자극이 느껴져요,2%
A000000166303,피지오겔 레드수딩 시카밸런스 크림50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016630301ko.jpg?l=ko,피지오겔,"30,000",4.8,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,8%,복합성에 좋아요,69%,지성에 좋아요,23%,보습에 좋아요,31%,진정에 좋아요,69%,주름/미백에 좋아요,0%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,0%
A000000166267,[단독선런칭]라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016626702ko.jpg?l=ko,라로슈포제,"48,000",4.6,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,12%,복합성에 좋아요,53%,지성에 좋아요,35%,보습에 좋아요,24%,진정에 좋아요,66%,주름/미백에 좋아요,10%,자극없이 순해요,63%,보통이에요,34%,자극이 느껴져요,3%
A000000166013,라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016601302ko.jpg?l=ko,라로슈포제,"48,000",4.6,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,21%,복합성에 좋아요,60%,지성에 좋아요,19%,보습에 좋아요,29%,진정에 좋아요,55%,주름/미백에 좋아요,16%,자극없이 순해요,72%,보통이에요,25%,자극이 느껴져요,3%
A000000165887,[올영단독]닥터디퍼런트 시카 메탈 퀵 수딩 크림 50g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016588704ko.jpg?l=ko,닥터디퍼런트,"28,000",4.8,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,13%,복합성에 좋아요,70%,지성에 좋아요,17%,보습에 좋아요,21%,진정에 좋아요,79%,주름/미백에 좋아요,1%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,1%
A000000165808,에스트라 아토베리어365 로션 기프트 세트(로션 150ml*2+크림 30ml+하이드로에센스 40ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016580801ko.jpg?l=ko,에스트라,"62,000",4.9,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,38%,복합성에 좋아요,53%,지성에 좋아요,9%,보습에 좋아요,73%,진정에 좋아요,27%,주름/미백에 좋아요,0%,자극없이 순해요,88%,보통이에요,12%,자극이 느껴져요,0%
A000000165732,[선물추천]센텔리안24 더 마데카 크림 스페셜 세트,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016573201ko.jpg?l=ko,센텔리안24,"70,000",4.7,더모 코스메틱,스킨케어,스킨케어 세트,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
A000000165728,라로슈포제 시카플라스트 울트라 리페어 세럼 30ml 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016572801ko.jpg?l=ko,라로슈포제,"48,000",4.7,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,27%,복합성에 좋아요,71%,지성에 좋아요,2%,보습에 좋아요,46%,진정에 좋아요,54%,주름/미백에 좋아요,0%,자극없이 순해요,85%,보통이에요,15%,자극이 느껴져요,0%
A000000165557,[단독기획]센텔리안24 엑스퍼트 마데카 멜라 캡처 프로 더블기획(10ml*2ea),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016555701ko.jpg?l=ko,센텔리안24,"38,000",4.7,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,46%,복합성에 좋아요,52%,지성에 좋아요,2%,보습에 좋아요,32%,진정에 좋아요,12%,주름/미백에 좋아요,56%,자극없이 순해요,76%,보통이에요,21%,자극이 느껴져요,3%
A000000165333,[단독기획]유세린 하이알루론 아이크림 15ml 기획(+컨센트레이트 세럼 5ml+나이트크림 7ml ),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016533301ko.jpg?l=ko,유세린,"45,000",4.7,더모 코스메틱,스킨케어,아이크림,피부타입,피부고민,자극도,건성에 좋아요,38%,복합성에 좋아요,58%,지성에 좋아요,4%,보습에 좋아요,33%,진정에 좋아요,15%,주름/미백에 좋아요,52%,자극없이 순해요,68%,보통이에요,32%,자극이 느껴져요,1%
A000000165309,*선물추천*센텔리안24 마데카 스페셜 기프트 세트(크림 50ml+15ml+앰플 7ml*2ea),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016530901ko.jpg?l=ko,센텔리안24,"57,000",4.7,더모 코스메틱,스킨케어,스킨케어 세트,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
A000000165305,센텔리안24 마데카 옴므 올인원 125ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016530501ko.jpg?l=ko,센텔리안24,"29,000",5,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,0%,복합성에 좋아요,50%,지성에 좋아요,50%,보습에 좋아요,50%,진정에 좋아요,50%,주름/미백에 좋아요,0%,자극없이 순해요,100%,보통이에요,0%,자극이 느껴져요,0%
A000000165303,센텔리안24 마데카 옴므 수딩 토너 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016530301ko.jpg?l=ko,센텔리안24,"27,000",4.8,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,33%,복합성에 좋아요,67%,지성에 좋아요,0%,보습에 좋아요,67%,진정에 좋아요,33%,주름/미백에 좋아요,0%,자극없이 순해요,50%,보통이에요,50%,자극이 느껴져요,0%
A000000165272,[한정기간특가] 피지오겔 DMT 데일리보습 페이셜 크림 75ml 트리플 기프트세트,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016527201ko.jpg?l=ko,피지오겔,"76,500",4.8,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,41%,복합성에 좋아요,56%,지성에 좋아요,3%,보습에 좋아요,77%,진정에 좋아요,23%,주름/미백에 좋아요,0%,자극없이 순해요,76%,보통이에요,22%,자극이 느껴져요,2%
A000000165056,[세븐틴 버논PICK] 바이오더마 센시비오 디펜시브 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016505606ko.jpg?l=ko,바이오더마,"27,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,30%,복합성에 좋아요,63%,지성에 좋아요,8%,보습에 좋아요,54%,진정에 좋아요,46%,주름/미백에 좋아요,1%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,2%
